state,year,month,unemployment_rate,employment,labor_force
Texas,2021.0,4.0,6.2,13387438,14278926
Utah,2021.0,4.0,3,1628238,1678934
Vermont,2021.0,4.0,4.1,320444,334034
Virginia,2021.0,4.0,4.4,4119739,4309375
Washington,2021.0,4.0,5.7,3656261,3877141
West Virginia,2021.0,4.0,5.7,729419,773290
Wisconsin,2021.0,4.0,4.2,2978811,3110624
Wyoming,2021.0,4.0,5.1,274325,288944
Alabama,2021.0,5.0,3.6,2168838,2249304
Alaska,2021.0,5.0,6.8,325980,349824
Arizona,2021.0,5.0,5.6,3321266,3516676
Arkansas,2021.0,5.0,4.4,1272862,1331155
California,2021.0,5.0,8,17471124,18991064
Colorado,2021.0,5.0,6,2951414,3138610
Connecticut,2021.0,5.0,7,1681321,1807480
Delaware,2021.0,5.0,5.9,468528,497769
District of Columbia,2021.0,5.0,7.1,353511,380360
Florida,2021.0,5.0,5,9742648,10257231
Georgia,2021.0,5.0,4.1,4977440,5192208
Hawaii,2021.0,5.0,6.9,630669,677084
Idaho,2021.0,5.0,3.7,886474,920988
Illinois,2021.0,5.0,6.6,5943476,6361175
Indiana,2021.0,5.0,4.2,3206897,3348536
Iowa,2021.0,5.0,4.4,1603980,1677258
Kansas,2021.0,5.0,3.7,1449887,1505598
Kentucky,2021.0,5.0,4.5,1925515,2017224
Louisiana,2021.0,5.0,6.2,1936344,2063262
Maine,2021.0,5.0,5,657369,691780
Maryland,2021.0,5.0,5.7,2995520,3176782
Massachusetts,2021.0,5.0,5.6,3531396,3742276
Michigan,2021.0,5.0,6.1,4469538,4760327
Minnesota,2021.0,5.0,3.9,2925194,3044678
Mississippi,2021.0,5.0,5.9,1188039,1262799
Missouri,2021.0,5.0,4.4,2903840,3038881
Montana,2021.0,5.0,3.6,525737,545336
Nebraska,2021.0,5.0,2.8,1015670,1045142
Nevada,2021.0,5.0,7.2,1392677,1501490
New Hampshire,2021.0,5.0,3.8,725579,753961
New Jersey,2021.0,5.0,7,4351396,4679443
New Mexico,2021.0,5.0,7.6,867325,938282
New York,2021.0,5.0,7.5,8866350,9583194
North Carolina,2021.0,5.0,5.1,4633224,4884699
North Dakota,2021.0,5.0,3.3,394400,407962
Ohio,2021.0,5.0,5.7,5419880,5746962
Oklahoma,2021.0,5.0,4.5,1784024,1868128
Oregon,2021.0,5.0,5.6,2023211,2143176
Pennsylvania,2021.0,5.0,6.3,6043258,6451234
Rhode Island,2021.0,5.0,6.1,541420,576302
South Carolina,2021.0,5.0,4.1,2273506,2370980
South Dakota,2021.0,5.0,2.8,455869,468820
Tennessee,2021.0,5.0,4.9,3166312,3328130
Texas,2021.0,5.0,6,13455098,14311166
Utah,2021.0,5.0,2.9,1633786,1682606
Vermont,2021.0,5.0,3.9,321860,334778
Virginia,2021.0,5.0,4.2,4132937,4314973
Washington,2021.0,5.0,5.5,3672348,3884280
West Virginia,2021.0,5.0,5.4,731781,773854
Wisconsin,2021.0,5.0,4.1,2985077,3112287
Wyoming,2021.0,5.0,4.9,274462,288550
Alabama,2021.0,6.0,3.5,2169496,2248031
Alaska,2021.0,6.0,6.8,326908,350742
Arizona,2021.0,6.0,5.3,3332965,3518507
Arkansas,2021.0,6.0,4.2,1275296,1331297
California,2021.0,6.0,7.9,17578053,19080789
Colorado,2021.0,6.0,5.9,2962591,3149104
Connecticut,2021.0,6.0,6.9,1703488,1829853
Delaware,2021.0,6.0,5.8,469068,497850
District of Columbia,2021.0,6.0,7.2,355491,383219
Florida,2021.0,6.0,5,9800355,10311274
Georgia,2021.0,6.0,4,4987812,5195572
Hawaii,2021.0,6.0,6.3,634105,676611
Idaho,2021.0,6.0,3.6,889298,922941
Illinois,2021.0,6.0,6.4,5964054,6374986
Indiana,2021.0,6.0,4.1,3208954,3346692
Iowa,2021.0,6.0,4.3,1609625,1681621
Kansas,2021.0,6.0,3.7,1451075,1506197
Kentucky,2021.0,6.0,4.6,1927735,2019820
Louisiana,2021.0,6.0,6,1941754,2065027
Maine,2021.0,6.0,5,658030,692938
Maryland,2021.0,6.0,5.6,3002478,3182015
Massachusetts,2021.0,6.0,5.5,3543377,3751275
Michigan,2021.0,6.0,6.1,4478242,4768845
Minnesota,2021.0,6.0,3.8,2928077,3044021
Mississippi,2021.0,6.0,5.7,1190487,1262657
Missouri,2021.0,6.0,4.3,2908724,3039152
Montana,2021.0,6.0,3.5,526752,545926
Nebraska,2021.0,6.0,2.8,1017011,1045858
Nevada,2021.0,6.0,6.9,1397452,1501611
New Hampshire,2021.0,6.0,3.7,725960,753510
New Jersey,2021.0,6.0,7.2,4359376,4698261
New Mexico,2021.0,6.0,7.5,871533,941863
New York,2021.0,6.0,7.5,8899470,9617457
North Carolina,2021.0,6.0,5.1,4668688,4917138
North Dakota,2021.0,6.0,3.1,395217,408053
Ohio,2021.0,6.0,5.5,5432152,5748415
Oklahoma,2021.0,6.0,4.3,1788010,1868537
Oregon,2021.0,6.0,5.4,2027527,2143109
Pennsylvania,2021.0,6.0,6.2,6050919,6447826
Rhode Island,2021.0,6.0,6.1,542482,577745
South Carolina,2021.0,6.0,4,2278154,2374071
South Dakota,2021.0,6.0,2.7,456558,469389
Tennessee,2021.0,6.0,4.7,3177000,3332995
Texas,2021.0,6.0,5.8,13521378,14361525
Utah,2021.0,6.0,2.8,1638785,1686163
Vermont,2021.0,6.0,3.6,323085,335242
Virginia,2021.0,6.0,4,4144646,4318583
Washington,2021.0,6.0,5.3,3687171,3893915
West Virginia,2021.0,6.0,5.2,733814,774399
Wisconsin,2021.0,6.0,4,2989415,3112515
Wyoming,2021.0,6.0,4.7,274506,288045
Alabama,2021.0,7.0,3.4,2171538,2246908
Alaska,2021.0,7.0,6.5,328044,350765
Arizona,2021.0,7.0,4.9,3343967,3517406
Arkansas,2021.0,7.0,4,1277663,1330286
California,2021.0,7.0,7.4,17668073,19078070
Colorado,2021.0,7.0,5.7,2973050,3151572
Connecticut,2021.0,7.0,6.6,1724867,1846097
Delaware,2021.0,7.0,5.6,469353,497009
District of Columbia,2021.0,7.0,7.1,357548,384754
Florida,2021.0,7.0,4.7,9854539,10339188
Georgia,2021.0,7.0,3.8,4995956,5194512
Hawaii,2021.0,7.0,5.4,636659,673093
Idaho,2021.0,7.0,3.5,892029,924589
Illinois,2021.0,7.0,6.2,5983426,6377404
Indiana,2021.0,7.0,3.9,3209806,3341023
Iowa,2021.0,7.0,4.1,1614354,1683176
Kansas,2021.0,7.0,3.5,1451842,1505001
Kentucky,2021.0,7.0,4.5,1930489,2022338
Louisiana,2021.0,7.0,5.6,1946148,2061289
Maine,2021.0,7.0,4.8,658464,691944
Maryland,2021.0,7.0,5.3,3008232,3176297
Massachusetts,2021.0,7.0,5.3,3553691,3750600
Michigan,2021.0,7.0,5.9,4490931,4773185
Minnesota,2021.0,7.0,3.6,2930699,3041503
Mississippi,2021.0,7.0,5.5,1192647,1261401
Missouri,2021.0,7.0,4.1,2912804,3037337
Montana,2021.0,7.0,3.4,527781,546283
Nebraska,2021.0,7.0,2.7,1018301,1046240
Nevada,2021.0,7.0,6.6,1401110,1499502
New Hampshire,2021.0,7.0,3.5,726288,752296
New Jersey,2021.0,7.0,6.9,4365323,4689232
New Mexico,2021.0,7.0,7.1,875326,942607
New York,2021.0,7.0,7,8927950,9603748
North Carolina,2021.0,7.0,4.9,4703754,4944212
North Dakota,2021.0,7.0,3,395949,408013
Ohio,2021.0,7.0,5.3,5442573,5744146
Oklahoma,2021.0,7.0,4,1791775,1866863
Oregon,2021.0,7.0,5,2030856,2138081
Pennsylvania,2021.0,7.0,5.9,6057734,6438156
Rhode Island,2021.0,7.0,5.9,543627,577421
South Carolina,2021.0,7.0,3.9,2281864,2374864
South Dakota,2021.0,7.0,2.6,457214,469658
Tennessee,2021.0,7.0,4.4,3187369,3335277
Texas,2021.0,7.0,5.6,13585264,14384130
Utah,2021.0,7.0,2.7,1643478,1688937
Vermont,2021.0,7.0,3.4,324005,335369
Virginia,2021.0,7.0,3.8,4155211,4318194
Washington,2021.0,7.0,5.1,3698904,3898468
West Virginia,2021.0,7.0,5,735512,774242
Wisconsin,2021.0,7.0,3.8,2991597,3108625
Wyoming,2021.0,7.0,4.5,274443,287357
Alabama,2021.0,8.0,3.2,2175210,2246919
Alaska,2021.0,8.0,6.3,329453,351481
Arizona,2021.0,8.0,4.6,3355109,3515955
Arkansas,2021.0,8.0,3.7,1280778,1330255
California,2021.0,8.0,7,17763807,19103848
Colorado,2021.0,8.0,5.4,2984531,3153883
Connecticut,2021.0,8.0,6.3,1747024,1863955
Delaware,2021.0,8.0,5.4,469729,496379
District of Columbia,2021.0,8.0,7,359479,386391
Florida,2021.0,8.0,4.5,9908436,10375230
Georgia,2021.0,8.0,3.6,5004816,5194295
Hawaii,2021.0,8.0,4.7,638967,670383
Idaho,2021.0,8.0,3.4,894868,926352
Illinois,2021.0,8.0,5.9,6007609,6382608
Indiana,2021.0,8.0,3.7,3211045,3335263
Iowa,2021.0,8.0,3.9,1618211,1683118
Kansas,2021.0,8.0,3.4,1452576,1503074
Kentucky,2021.0,8.0,4.5,1934998,2025839
Louisiana,2021.0,8.0,5.2,1950695,2058289
Maine,2021.0,8.0,4.7,659087,691536
Maryland,2021.0,8.0,5,3015789,3175701
Massachusetts,2021.0,8.0,5,3563706,3751424
Michigan,2021.0,8.0,5.7,4508792,4779014
Minnesota,2021.0,8.0,3.5,2935478,3041242
Mississippi,2021.0,8.0,5.1,1195714,1260453
Missouri,2021.0,8.0,3.9,2917447,3036177
Montana,2021.0,8.0,3.2,529150,546878
Nebraska,2021.0,8.0,2.6,1019741,1046772
Nevada,2021.0,8.0,6.2,1404675,1497530
New Hampshire,2021.0,8.0,3.3,726888,751317
New Jersey,2021.0,8.0,6.7,4372295,4688530
New Mexico,2021.0,8.0,6.8,879255,943521
New York,2021.0,8.0,6.8,8957817,9606711
North Carolina,2021.0,8.0,4.7,4741545,4975077
North Dakota,2021.0,8.0,2.8,396782,408207
Ohio,2021.0,8.0,5,5452797,5739198
Oklahoma,2021.0,8.0,3.7,1795987,1864938
Oregon,2021.0,8.0,4.7,2034697,2135742
Pennsylvania,2021.0,8.0,5.6,6066263,6427572
Rhode Island,2021.0,8.0,5.6,545021,577122
South Carolina,2021.0,8.0,3.8,2285592,2375315
South Dakota,2021.0,8.0,2.5,457942,469894
Tennessee,2021.0,8.0,4.2,3197064,3336208
Texas,2021.0,8.0,5.3,13648555,14416529
Utah,2021.0,8.0,2.6,1648370,1691883
Vermont,2021.0,8.0,3.2,324961,335614
Virginia,2021.0,8.0,3.5,4167201,4319842
Washington,2021.0,8.0,4.9,3710439,3902582
West Virginia,2021.0,8.0,4.8,737168,774100
Wisconsin,2021.0,8.0,3.6,2992406,3103236
Wyoming,2021.0,8.0,4.3,274435,286706
Alabama,2021.0,9.0,3,2181151,2249149
Alaska,2021.0,9.0,6,331063,352036
Arizona,2021.0,9.0,4.2,3366875,3515857
Arkansas,2021.0,9.0,3.5,1284980,1331489
California,2021.0,9.0,6.5,17852170,19092098
Colorado,2021.0,9.0,4.9,2997314,3151448
Connecticut,2021.0,9.0,5.9,1768745,1879673
Delaware,2021.0,9.0,5.1,470459,495781
District of Columbia,2021.0,9.0,6.6,360790,386448
Florida,2021.0,9.0,4.2,9962064,10396510
Georgia,2021.0,9.0,3.5,5014768,5195023
Hawaii,2021.0,9.0,3.9,640897,667070
Idaho,2021.0,9.0,3.3,898013,928315
Illinois,2021.0,9.0,5.5,6037088,6388352
Indiana,2021.0,9.0,3.5,3214613,3331176
Iowa,2021.0,9.0,3.6,1621101,1681460
Kansas,2021.0,9.0,3.1,1453700,1500841
Kentucky,2021.0,9.0,4.4,1941188,2030304
Louisiana,2021.0,9.0,4.8,1956173,2054982
Maine,2021.0,9.0,4.5,659776,690517
Maryland,2021.0,9.0,4.6,3023031,3167709
Massachusetts,2021.0,9.0,4.7,3574409,3750601
Michigan,2021.0,9.0,5.3,4530667,4785077
Minnesota,2021.0,9.0,3.3,2943111,3043247
Mississippi,2021.0,9.0,4.8,1199389,1260182
Missouri,2021.0,9.0,3.7,2921982,3034709
Montana,2021.0,9.0,3.1,531076,547950
Nebraska,2021.0,9.0,2.5,1021509,1047468
Nevada,2021.0,9.0,5.8,1408147,1495613
New Hampshire,2021.0,9.0,3,727870,750609
New Jersey,2021.0,9.0,6.2,4379930,4671240
New Mexico,2021.0,9.0,6.3,883094,942304
New York,2021.0,9.0,6.2,8991367,9586797
North Carolina,2021.0,9.0,4.5,4781795,5004911
North Dakota,2021.0,9.0,2.7,397721,408573
Ohio,2021.0,9.0,4.7,5463171,5733522
Oklahoma,2021.0,9.0,3.4,1801062,1863824
Oregon,2021.0,9.0,4.4,2040633,2134991
Pennsylvania,2021.0,9.0,5.3,6077929,6417348
Rhode Island,2021.0,9.0,5.1,546655,576047
South Carolina,2021.0,9.0,3.6,2290094,2376058
South Dakota,2021.0,9.0,2.4,458812,470121
Tennessee,2021.0,9.0,3.9,3206925,3337685
Texas,2021.0,9.0,5,13713664,14440570
Utah,2021.0,9.0,2.4,1653823,1695359
Vermont,2021.0,9.0,3,325873,335932
Virginia,2021.0,9.0,3.3,4179812,4322146
Washington,2021.0,9.0,4.7,3721695,3904576
West Virginia,2021.0,9.0,4.5,739009,774126
Wisconsin,2021.0,9.0,3.4,2993006,3097429
Wyoming,2021.0,9.0,4.1,274539,286184
Alabama,2021.0,10.0,2.9,2188309,2253319
Alaska,2021.0,10.0,5.8,332875,353242
Arizona,2021.0,10.0,4,3379730,3519583
Arkansas,2021.0,10.0,3.3,1290730,1335219
California,2021.0,10.0,6.1,17959504,19126570
Colorado,2021.0,10.0,4.6,3012139,3158247
Connecticut,2021.0,10.0,5.6,1791832,1898483
Delaware,2021.0,10.0,4.9,471734,496171
District of Columbia,2021.0,10.0,6.5,361829,386878
Florida,2021.0,10.0,4,10018782,10434373
Georgia,2021.0,10.0,3.3,5028978,5202386
Hawaii,2021.0,10.0,3.3,643042,664677
Idaho,2021.0,10.0,3.1,901759,930956
Illinois,2021.0,10.0,5.2,6074574,6406269
Indiana,2021.0,10.0,3.3,3222720,3332716
Iowa,2021.0,10.0,3.3,1625498,1681679
Kansas,2021.0,10.0,2.9,1455626,1499679
Kentucky,2021.0,10.0,4.3,1948762,2035880
Louisiana,2021.0,10.0,4.5,1963287,2055724
Maine,2021.0,10.0,4.3,660722,690328
Maryland,2021.0,10.0,4.2,3034542,3168988
Massachusetts,2021.0,10.0,4.4,3587407,3754363
Michigan,2021.0,10.0,5,4554764,4794381
Minnesota,2021.0,10.0,3.1,2953534,3048544
Mississippi,2021.0,10.0,4.5,1204237,1261514
Missouri,2021.0,10.0,3.5,2929836,3037212
Montana,2021.0,10.0,2.9,533699,549837
Nebraska,2021.0,10.0,2.4,1023798,1048684
Nevada,2021.0,10.0,5.6,1412400,1496069
New Hampshire,2021.0,10.0,2.8,729569,750771
New Jersey,2021.0,10.0,5.9,4390941,4668565
New Mexico,2021.0,10.0,6,887097,944038
New York,2021.0,10.0,5.9,9033245,9597109
North Carolina,2021.0,10.0,4.2,4826655,5040867
North Dakota,2021.0,10.0,2.5,399030,409405
Ohio,2021.0,10.0,4.5,5475611,5731713
Oklahoma,2021.0,10.0,3.1,1807353,1865311
Oregon,2021.0,10.0,4.2,2049118,2139295
Pennsylvania,2021.0,10.0,5,6093831,6412753
Rhode Island,2021.0,10.0,4.6,548604,575330
South Carolina,2021.0,10.0,3.5,2296043,2378927
South Dakota,2021.0,10.0,2.3,459873,470534
Tennessee,2021.0,10.0,3.7,3218307,3342417
Texas,2021.0,10.0,4.8,13783956,14485343
Utah,2021.0,10.0,2.4,1660199,1700256
Vermont,2021.0,10.0,2.8,327074,336617
Virginia,2021.0,10.0,3.1,4196584,4330225
Washington,2021.0,10.0,4.4,3735876,3909222
West Virginia,2021.0,10.0,4.3,741189,774897
Wisconsin,2021.0,10.0,3.2,2995093,3094180
Wyoming,2021.0,10.0,3.9,274879,285981
Alabama,2021.0,11.0,2.8,2196758,2259077
Alaska,2021.0,11.0,5.5,334545,354138
Arizona,2021.0,11.0,3.8,3392963,3526604
Arkansas,2021.0,11.0,3.2,1296945,1340071
California,2021.0,11.0,5.7,18059270,19146512
Colorado,2021.0,11.0,4.4,3027595,3166649
Connecticut,2021.0,11.0,5.3,1814836,1915922
Delaware,2021.0,11.0,4.8,473439,497135
District of Columbia,2021.0,11.0,6.3,362422,386810
Florida,2021.0,11.0,3.8,10075814,10473602
Georgia,2021.0,11.0,3.2,5044982,5213462
Hawaii,2021.0,11.0,3.2,644898,665873
Idaho,2021.0,11.0,3,905952,934031
Illinois,2021.0,11.0,4.9,6111532,6427458
Indiana,2021.0,11.0,3.1,3234827,3339486
Iowa,2021.0,11.0,3.1,1630359,1682858
Kansas,2021.0,11.0,2.8,1458161,1499529
Kentucky,2021.0,11.0,4.2,1956361,2041314
Louisiana,2021.0,11.0,4.2,1971086,2057673
Maine,2021.0,11.0,4,661713,689493
Maryland,2021.0,11.0,3.9,3045939,3169786
Massachusetts,2021.0,11.0,4.2,3601751,3757773
Michigan,2021.0,11.0,4.7,4578456,4805185
Minnesota,2021.0,11.0,2.9,2964682,3054164
Mississippi,2021.0,11.0,4.3,1208873,1263269
Missouri,2021.0,11.0,3.4,2937752,3039775
Montana,2021.0,11.0,2.8,536748,552267
Nebraska,2021.0,11.0,2.3,1026416,1050178
Nevada,2021.0,11.0,5.4,1416711,1497617
New Hampshire,2021.0,11.0,2.6,731889,751664
New Jersey,2021.0,11.0,5.6,4403061,4664712
New Mexico,2021.0,11.0,5.8,890871,945892
New York,2021.0,11.0,5.5,9077094,9608605
North Carolina,2021.0,11.0,4,4873013,5078281
North Dakota,2021.0,11.0,2.4,400384,410325
Ohio,2021.0,11.0,4.3,5488012,5732071
Oklahoma,2021.0,11.0,2.9,1814367,1869284
Oregon,2021.0,11.0,4,2058833,2145309
Pennsylvania,2021.0,11.0,4.7,6113266,6414162
Rhode Island,2021.0,11.0,4.1,550644,574426
South Carolina,2021.0,11.0,3.4,2303318,2383725
South Dakota,2021.0,11.0,2.1,461022,471048
Tennessee,2021.0,11.0,3.5,3231246,3349927
Texas,2021.0,11.0,4.6,13856524,14526003
Utah,2021.0,11.0,2.3,1667218,1706237
Vermont,2021.0,11.0,2.7,328324,337371
Virginia,2021.0,11.0,2.9,4214899,4341173
Washington,2021.0,11.0,4.2,3749986,3914388
West Virginia,2021.0,11.0,4.2,743539,776175
Wisconsin,2021.0,11.0,3.1,2998515,3093411
Wyoming,2021.0,11.0,3.7,275343,285992
Alabama,2021.0,12.0,2.7,2204027,2264526
Alaska,2021.0,12.0,5.4,335929,355212
Arizona,2021.0,12.0,3.7,3405985,3536177
Arkansas,2021.0,12.0,3.2,1303153,1345730
California,2021.0,12.0,5.4,18165617,19209716
Colorado,2021.0,12.0,4.2,3042844,3175552
Connecticut,2021.0,12.0,5,1837803,1935259
Delaware,2021.0,12.0,4.6,475341,498328
District of Columbia,2021.0,12.0,6.1,362795,386209
Florida,2021.0,12.0,3.6,10131981,10509204
Georgia,2021.0,12.0,3.2,5061773,5226600
Hawaii,2021.0,12.0,3.1,646815,667540
Idaho,2021.0,12.0,2.9,910280,937327
Illinois,2021.0,12.0,4.8,6144153,6452871
Indiana,2021.0,12.0,3,3249396,3350466
Iowa,2021.0,12.0,2.9,1636159,1685832
Kansas,2021.0,12.0,2.6,1461103,1500813
Kentucky,2021.0,12.0,4.1,1962729,2045975
Louisiana,2021.0,12.0,4,1979310,2061890
Maine,2021.0,12.0,3.8,662868,689338
Maryland,2021.0,12.0,3.5,3057047,3168569
Massachusetts,2021.0,12.0,3.9,3615634,3763439
Michigan,2021.0,12.0,4.5,4600438,4818651
Minnesota,2021.0,12.0,2.8,2975139,3059365
Mississippi,2021.0,12.0,4.1,1213167,1265422
Missouri,2021.0,12.0,3.2,2946138,3042855
Montana,2021.0,12.0,2.7,539829,554917
Nebraska,2021.0,12.0,2.2,1029087,1051875
Nevada,2021.0,12.0,5.3,1421287,1500482
New Hampshire,2021.0,12.0,2.5,734612,753305
New Jersey,2021.0,12.0,5.5,4416179,4674910
New Mexico,2021.0,12.0,5.6,894638,947946
New York,2021.0,12.0,5.4,9120733,9643606
North Carolina,2021.0,12.0,3.8,4919430,5115944
North Dakota,2021.0,12.0,2.3,401677,411287
Ohio,2021.0,12.0,4.1,5501305,5736256
Oklahoma,2021.0,12.0,2.9,1821571,1875201
Oregon,2021.0,12.0,4,2068461,2153759
Pennsylvania,2021.0,12.0,4.5,6136005,6423500
Rhode Island,2021.0,12.0,3.7,552608,574102
South Carolina,2021.0,12.0,3.3,2311595,2390340
South Dakota,2021.0,12.0,2,462155,471688
Tennessee,2021.0,12.0,3.4,3245644,3361315
Texas,2021.0,12.0,4.5,13928216,14577227
Utah,2021.0,12.0,2.2,1674470,1712963
Vermont,2021.0,12.0,2.5,329642,338215
Virginia,2021.0,12.0,2.8,4234618,4355333
Washington,2021.0,12.0,4,3764713,3922918
West Virginia,2021.0,12.0,4.1,745972,777822
Wisconsin,2021.0,12.0,3,3002448,3094716
Wyoming,2021.0,12.0,3.6,275890,286176
Alabama,2022.0,1.0,2.6,2210218,2269549
Alaska,2022.0,1.0,5.3,337034,355795
Arizona,2022.0,1.0,3.6,3418215,3547509
Arkansas,2022.0,1.0,3.2,1308571,1351383
California,2022.0,1.0,5.2,18256382,19254374
Colorado,2022.0,1.0,4,3056696,3183120
Connecticut,2022.0,1.0,4.8,1860259,1953858
Delaware,2022.0,1.0,4.5,477118,499825
District of Columbia,2022.0,1.0,5.9,366127,389138
Florida,2022.0,1.0,3.5,10185464,10558488
Georgia,2022.0,1.0,3.1,5077548,5240515
Hawaii,2022.0,1.0,3.1,648511,669400
Idaho,2022.0,1.0,2.8,914410,940771
Illinois,2022.0,1.0,4.7,6168320,6474832
Indiana,2022.0,1.0,3,3263474,3362806
Iowa,2022.0,1.0,2.8,1642220,1689683
Kansas,2022.0,1.0,2.6,1464131,1503162
Kentucky,2022.0,1.0,4,1967155,2049306
Louisiana,2022.0,1.0,3.9,1987117,2068669
Maine,2022.0,1.0,3.6,664080,688985
Maryland,2022.0,1.0,3.5,3065770,3176774
Massachusetts,2022.0,1.0,3.8,3627525,3772725
Michigan,2022.0,1.0,4.4,4619746,4834211
Minnesota,2022.0,1.0,2.6,2985532,3064825
Mississippi,2022.0,1.0,4,1216271,1267029
Missouri,2022.0,1.0,3,2953591,3044464
Montana,2022.0,1.0,2.7,542446,557375
Nebraska,2022.0,1.0,2.1,1031478,1053514
Nevada,2022.0,1.0,5.2,1432903,1511821
New Hampshire,2022.0,1.0,2.4,737430,755481
New Jersey,2022.0,1.0,5.2,4452878,4697367
New Mexico,2022.0,1.0,5.4,898026,949647
New York,2022.0,1.0,5.2,9160745,9660517
North Carolina,2022.0,1.0,3.7,4963886,5156083
North Dakota,2022.0,1.0,2.3,402729,412080
Ohio,2022.0,1.0,4,5514878,5743840
Oklahoma,2022.0,1.0,2.9,1828179,1881995
Oregon,2022.0,1.0,3.9,2076167,2160609
Pennsylvania,2022.0,1.0,4.3,6159947,6439522
Rhode Island,2022.0,1.0,3.5,554428,574680
South Carolina,2022.0,1.0,3.3,2320129,2398479
South Dakota,2022.0,1.0,1.9,463199,472375
Tennessee,2022.0,1.0,3.4,3260281,3374695
Texas,2022.0,1.0,4.3,13996008,14629668
Utah,2022.0,1.0,2.2,1681534,1720180
Vermont,2022.0,1.0,2.4,330838,339019
Virginia,2022.0,1.0,2.7,4253798,4371563
Washington,2022.0,1.0,4,3778151,3933727
West Virginia,2022.0,1.0,4,748334,779860
Wisconsin,2022.0,1.0,2.9,3005958,3096977
Wyoming,2022.0,1.0,3.5,277286,287331
Alabama,2022.0,2.0,2.6,2215002,2273555
Alaska,2022.0,2.0,5,337853,355536
Arizona,2022.0,2.0,3.6,3429114,3558566
Arkansas,2022.0,2.0,3.2,1313026,1356010
California,2022.0,2.0,4.8,18330864,19255349
Colorado,2022.0,2.0,3.6,3068324,3184161
Connecticut,2022.0,2.0,4.5,1861183,1949883
Delaware,2022.0,2.0,4.4,478482,500546
District of Columbia,2022.0,2.0,5.5,369239,390752
Florida,2022.0,2.0,3.3,10235425,10589342
Georgia,2022.0,2.0,3.1,5091323,5252498
Hawaii,2022.0,2.0,3.2,650040,671206
Idaho,2022.0,2.0,2.7,918011,943930
Illinois,2022.0,2.0,4.7,6183872,6487111
Indiana,2022.0,2.0,2.9,3274895,3373518
Iowa,2022.0,2.0,2.7,1647876,1693512
Kansas,2022.0,2.0,2.6,1466872,1505801
Kentucky,2022.0,2.0,4,1969512,2050851
Louisiana,2022.0,2.0,3.8,1993882,2073273
Maine,2022.0,2.0,3.3,665237,687931
Maryland,2022.0,2.0,3.3,3072458,3177003
Massachusetts,2022.0,2.0,3.7,3636868,3777769
Michigan,2022.0,2.0,4.4,4635693,4847668
Minnesota,2022.0,2.0,2.4,2992632,3067292
Mississippi,2022.0,2.0,3.9,1218216,1267850
Missouri,2022.0,2.0,2.8,2960430,3044868
Montana,2022.0,2.0,2.7,544303,559198
Nebraska,2022.0,2.0,2,1033322,1054848
Nevada,2022.0,2.0,5.2,1443954,1522946
New Hampshire,2022.0,2.0,2.3,740042,757651
New Jersey,2022.0,2.0,4.7,4487500,4709911
New Mexico,2022.0,2.0,5.1,900809,948925
New York,2022.0,2.0,4.8,9195716,9661992
North Carolina,2022.0,2.0,3.6,4977770,5165612
North Dakota,2022.0,2.0,2.2,403528,412602
Ohio,2022.0,2.0,3.9,5527339,5751648
Oklahoma,2022.0,2.0,2.9,1833651,1887969
Oregon,2022.0,2.0,3.8,2080751,2163086
Pennsylvania,2022.0,2.0,4.3,6181916,6457369
Rhode Island,2022.0,2.0,3.3,556075,575080
South Carolina,2022.0,2.0,3.2,2327978,2405966
South Dakota,2022.0,2.0,1.9,464110,473032
Tennessee,2022.0,2.0,3.4,3272796,3386646
Texas,2022.0,2.0,4.1,14057705,14662350
Utah,2022.0,2.0,2.3,1687985,1727023
Vermont,2022.0,2.0,2.3,331971,339856
Virginia,2022.0,2.0,2.6,4271194,4386806
Washington,2022.0,2.0,3.9,3790209,3944953
West Virginia,2022.0,2.0,4,750275,781583
Wisconsin,2022.0,2.0,2.9,3007971,3097957
Wyoming,2022.0,2.0,3.4,278536,288412
Alabama,2022.0,3.0,2.6,2218340,2276562
Alaska,2022.0,3.0,4.7,338399,355094
Arizona,2022.0,3.0,3.7,3438141,3568534
Arkansas,2022.0,3.0,3.2,1316103,1359248
California,2022.0,3.0,4.5,18387919,19249837
Colorado,2022.0,3.0,3.3,3076988,3182622
Connecticut,2022.0,3.0,4.3,1860744,1945258
Delaware,2022.0,3.0,4.3,479286,500895
District of Columbia,2022.0,3.0,5.2,372063,392327
Florida,2022.0,3.0,3.2,10280325,10619534
Georgia,2022.0,3.0,3,5101056,5261206
Hawaii,2022.0,3.0,3.2,651383,672937
Idaho,2022.0,3.0,2.7,920782,946565
Illinois,2022.0,3.0,4.6,6192027,6492868
Indiana,2022.0,3.0,2.9,3282915,3382079
Iowa,2022.0,3.0,2.6,1651750,1696260
Kansas,2022.0,3.0,2.6,1468788,1508115
Kentucky,2022.0,3.0,4,1969956,2051037
Louisiana,2022.0,3.0,3.7,1998304,2075753
Maine,2022.0,3.0,3,666016,686739
Maryland,2022.0,3.0,3.2,3075981,3176515
Massachusetts,2022.0,3.0,3.6,3643166,3780330
Michigan,2022.0,3.0,4.3,4647748,4857310
Minnesota,2022.0,3.0,2.3,2996188,3067197
Mississippi,2022.0,3.0,3.8,1218999,1267672
Missouri,2022.0,3.0,2.6,2965874,3044563
Montana,2022.0,3.0,2.7,545391,560358
Nebraska,2022.0,3.0,2,1034422,1055798
